movie_id	title	genre	tag
86	White Squall (1996)	['Adventure', 'Drama']	['white squall', 'history', 'ridley scott', 'history', 'ridley scott', 'storm', 'educational']
87	Dunston Checks In (1996)	['Children', 'Comedy']	
88	Black Sheep (1996)	['Comedy']	['chris farley', 'easily confused with other movie(s) (title)', 'comedy', 'chris farley', 'snl', 'not bad.']
89	Nick of Time (1995)	['Action', 'Thriller']	['johnny depp', 'johnny depp', 'johnny depp', 'christopher walken', 'johnny depp', 'suspense', 'synchronic']
90	Journey of August King, The (1995)	['Drama']	
92	Mary Reilly (1996)	['Drama', 'Horror', 'Thriller']	"[""what is with robert's bangs in this movie?! grr"", 'jekyll and hyde', ""can't remember"", 'john malkovich']"
93	Vampire in Brooklyn (1995)	['Comedy', 'Romance']	['angela bassett']
94	Beautiful Girls (1996)	['Comedy', 'Drama', 'Romance']	['beautiful', 'portman', 'uma thurman', 'portman']
95	Broken Arrow (1996)	['Action', 'Adventure', 'Thriller']	['air force', 'mark gordon productions', 'nuclear bomb', 'park ranger', 'r', 'scope', 'utah', 'want', 'watch', 'action', 'foqam']
96	In the Bleak Midwinter (1995)	['Comedy', 'Drama']	['theater']
97	Hate (Haine, La) (1995)	['Drama']	"['imdb top 250', 'french', 'amazing!', 'black and white', 'missing gun', 'riot', 'social commentary', 'french', 'biting', 'black and white', 'bleak', 'cannes: best director', 'co-production', 'confrontational', 'cynical', 'disturbing', 'drugs', 'ghetto', 'paris', 'r', 'racism', 'riot', 'social commentary', 'angry', 'biting', 'bleak', 'confrontational', 'cynical', 'disturbing', 'ominous', 'french', 'racism', '3.5', 'paris', 'still current', ""tumey's dvds""]"
98	Shopping (1994)	['Action', 'Thriller']	['directorial debut', 'jude law', 'want to own', 'want to own']
99	Heidi Fleiss: Hollywood Madam (1995)	['Documentary']	
100	City Hall (1996)	['Drama', 'Thriller']	['own', 'politics']
101	Bottle Rocket (1996)	['Adventure', 'Comedy', 'Crime', 'Romance']	['directorial debut', 'texas', 'crime', 'deadpan', 'humorous', 'nothing goes right', 'quirky', 'sibling relationships', 'sweet', 'talky', 'unlikely criminals', 'wistful', 'wes anderson', 'seen more than once', 'wes anderson', 'bill murray', 'wes anderson', 'quirky', 'rent', 'theater', 'tv', 'wes anderson', 'seen more than once', 'wes anderson', 'owen wilson', 'off-beat comedy', 'need to own', 'dvd-video', 'to-rent']
102	Mr. Wrong (1996)	['Comedy']	
103	Unforgettable (1996)	['Mystery', 'Sci-Fi', 'Thriller']	['forgettable']
104	Happy Gilmore (1996)	['Comedy']	"['adam sandler', 'golf', 'golf', 'hockey', 'adam sandler', 'recommendz top pick', 'haha', 'seen more than once', 'setting:golf course', 'sport:golf', 'divx1', 'golf', 'filmed in bc', 'seen more than once', 'seen more than once', 'adam sandler', 'hayao miyazaki', 'golf', 'test tag', 'adam sandler', 'golf', 'foqam', 'golf', 'sports', ""you're gonna die clown""]"
105	Bridges of Madison County, The (1995)	['Drama', 'Romance']	['based on a book', 'book', 'heartwarming', 'deliberate', 'heartwarming', 'lyrical', 'sentimental', 'tearjerking', 'warm', 'wistful', 'owned', 'adapted from:book', 'chick flick']
106	Nobody Loves Me (Keiner liebt mich) (1994)	['Comedy', 'Drama']	
107	Muppet Treasure Island (1996)	['Adventure', 'Children', 'Comedy', 'Musical']	['based on a book', 'franchise', 'talking animals', 'muppets', 'muppets', 'pirates', 'muppets', 'muppets', 'pirates', 'pirates', 'bill connolly', 'david goelz', 'jennifer saunders', 'steve whitmire', 'tim curry', 'muppets']
108	Catwalk (1996)	['Documentary']	
109	Headless Body in Topless Bar (1995)	['Comedy']	
110	Braveheart (1995)	['Action', 'Drama', 'War']	"['bullshit history', 'medieval', 'bloodshed', 'hero', 'mel gibson', 'scotland', 'a very touching movie. great role played by mel gibson as william wallace', 'overrated', 'overrated', 'divx', 'overrated', 'great action and tear jeker', 'action', 'drama', 'biopic', 'scotland', 'oscar', 'owned', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'best movie ever made', 'brutal', 'drama', 'epic', 'stirring', 'gibson', 'overrated', 'kilts', 'classic', 'mel gibson', 'action', 'adventure', 'drama', 'guerra', 'mel gibson', 'imdb top 250', 'drama', 'shit on a stick', 'drama', 'epic', 'history', 'medieval', 'so romantic.', 'earnest', 'forceful', 'lavish', 'passionate', 'poignant', 'sweeping', 'visceral', 'mel gibson', 'nudity (topless)', 'best war films', 'mel gibson', 'oscar (best picture)', 'great movie', ""eric's dvds"", 'nudity (topless)', 'mel gibson down grade', 'want to see again', 'visual', 'dvd', 'mel gibson', 'drama', 'mel gibson', 'freedom', '1', 'want', 'biography', 'oscar (best picture)', 'adult', 'sad part quite shocking', 'historical', 'epic', 'stirring', 'owned', ""tumey's dvds"", 'movie for the kids', 'medieval', 'mel gibson', 'war', ""don't remember"", 'mel gibson', 'oscar (best picture)', 'mel gibson', 'mel gibson', 'action', 'drama', 'cavalry charge', 'mel gibson', 'breathtaking', 'history', 'drama', 'england', 'historical', 'revenge', 'scotland', 'war', 'mel gibson', 'loved it', 'oscar winner', 'medieval', 'period', 'scotland', 'freedom', 'sword fight', 'tribal', 'mel gibson', 'overrated', 'mel gibson', 'mel gibson', 'mel gibson', 'dvd-video', 'violent', 'medieval', 'epic', 'violent', 'overrated', 'mel gibson', 'mel gibson', 'afi 100 (cheers)', 'afi 100 (thrills)', 'mel gibson', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'scotland', 'evangelical', 'inspiration']"
111	Taxi Driver (1976)	['Crime', 'Drama', 'Thriller']	"['cameo:martin scorsese', 'cinematographer:michael chapman', 'setting:nyc', 'ohsoso', 'do zassania', 'classic', 'neo-noir', 'assassination', 'classic', 'golden palm', 'national film registry', 'taxi driver', 'film theory & criticism', 'martin scorsese', 'cult film', 'robert de niro', 'scorcese', 'imdb top 250', 'bibliothek', 'very good thriller', 'atmospheric', 'classic', 'forceful', 'psychopath', 'slow', 'afi #47', 'best performance:  robert de niro as travis bickle', 'going postal', 'anomie', 'assassination', 'atmospheric', 'classic', 'cult film', 'new york city', 'oscar nominee: best picture', 'visceral', 'assassination plots', 'disturbing', 'forceful', 'grim', 'lurid', 'menacing', 'obsessive quests', 'paranoid', 'prostitutes', 'unrequited love', 'visceral', 'j netflix', 'best picture', 'classic', 'cult film', 'dvd', 'bfi classic', 'killer-as-protagonist(?)', 'psychopath as hero', 'setting:nyc', 'classic', 'anti-hero', 'city life', 'neo-noir', 'new york', 'vigilantism', 'harvey keitel', 'jodie foster', 'peter boyle', 'robert de niro', 'jodie foster', 'martin scorsese', 'robert de niro', 'anomie', 'classic', 'cult film', 'assassination', 'insane', 'martin scorsese', 'boring!', 'psychopath', ""tumey's dvds"", ""tumey's to see again"", ""can't remember"", 'deconstructive', 'classic', 'cult film', 'martin scorsese', 'robert de niro', 'vigilatism', 'assassination', 'classic', 'martin scorsese', 'cult film', 'classic', 'golden palm', 'deniro', '5 stars', 'cult film', 'forceful', 'afi 100', 'afi 100 (movie quotes)', 'afi 100 (thrills)']"
112	Rumble in the Bronx (Hont faan kui) (1995)	['Action', 'Adventure', 'Comedy', 'Crime']	['hong kong', 'jackie chan', 'kung fu', 'martial arts', 'india', 'kung-fu', 'kung fu', 'martial arts', 'rutger hauer', 'jackie chan', 'jackie chan', 'mixed marriage', 'bad dub']
113	Before and After (1996)	['Drama', 'Mystery']	
114	Margaret's Museum (1995)	['Drama']	['less than 300 ratings']
115	Happiness Is in the Field (Bonheur est dans le prÃ©, Le) (1995)	['Comedy']	
116	Anne Frank Remembered (1995)	['Documentary']	['oscar (best documentary feature)', 'holocaust', 'true story', 'anti-semitism', 'archive footage', 'bbc produced', 'biography', 'holocaust', 'oscar (best documentary feature)', 'pg', 'the shoah', 'true story', 'oscar:documentary', 'the shoah', '2.5', 'biography', 'true story']
117	Young Poisoner's Handbook, The (1995)	['Crime', 'Drama']	['disturbing']
118	If Lucy Fell (1996)	['Comedy', 'Romance']	
119	Steal Big, Steal Little (1995)	['Comedy']	
120	Race the Sun (1996)	['Drama']	
121	Boys of St. Vincent, The (1992)	['Drama']	['based on a true story', 'child abuse', 'child abuse', 'child abuse']
122	Boomerang (1992)	['Comedy', 'Romance']	"['dating', 'nudity (topless - brief)', ""can't remember""]"
123	Chungking Express (ChÃ³ngqÃ¬ng SenlÃ­n) (1994)	['Drama', 'Mystery', 'Romance']	['excellent', 'airport', 'birthday', 'breakups and divorces', 'cops', 'foggy', 'good music', 'hong kong', 'indians', 'ironic', 'jogging', 'jukebox', 'library vhs', 'loneliness', 'may 1', 'movielens quickpick', 'obsession', 'on dvr', 'pineapple', 'smuggling', 'stewardess', 'sunglasses', 'ticket', 'time', 'narrated', 'brief encounters', 'dreamlike', 'fanciful', 'lyrical', 'melancholy', 'mistaken identities', 'nocturnal', 'opposites attract', 'reflective', 'stylized', 'urbane', 'wong kar wai', 'amelie-esque', nan, 'hongkong', 'very good', 'wong kar wai']
124	Star Maker, The (L'Uomo delle stelle) (1995)	['Drama']	
125	Flirting With Disaster (1996)	['Comedy']	['nudity (topless - brief)', 'want to see again', 'screwball comedy']
126	NeverEnding Story III, The (1994)	['Adventure', 'Children', 'Fantasy']	
127	Silence of the Palace, The (Saimt el Qusur) (1994)	['Drama']	
128	Jupiter's Wife (1994)	['Documentary']	
129	Pie in the Sky (1996)	['Comedy', 'Romance']	['nudity (topless - notable)']
130	Angela (1995)	['Drama']	
131	Frankie Starlight (1995)	['Drama', 'Romance']	
132	Jade (1995)	['Thriller']	['flop', 'nudity (rear)', 'san francisco', 'screenwriter:joe eszterhas', 'nudity (rear)', 'nudity (topless - brief)']
133	Nueba Yol (1995)	['Comedy', 'Drama']	
134	Sonic Outlaws (1995)	['Documentary']	['illegal art']
135	Down Periscope (1996)	['Comedy']	['good comedy', 'bruce dern', 'harland williams', 'harry dean stanton', 'kelsey grammer', 'lauren holly', 'rebel commander', 'renegade crew', 'rip torn', 'rob scheider', 'rusty sub', 'u.s. navy submarine', 'william h. macy', 'submarine']
136	From the Journals of Jean Seberg (1995)	['Documentary']	['documentary', 'tragedy']
137	Man of the Year (1995)	['Documentary']	
138	Neon Bible, The (1995)	['Drama']	
139	Target (1995)	['Action', 'Drama']	
140	Up Close and Personal (1996)	['Drama', 'Romance']	['journalism', 'bibliothek', 'afternoon section', 'journalism']
141	Birdcage, The (1996)	['Comedy']	"[""can't remember"", 'madonna', 'comedy', 'homosexuality', 'gay', 'robin williams', 'adapted from:play', 'queer?', 'remakeof:la cage aux folles (1978)', 'comedy', 'comedy', 'gay', 'comedy', 'crossdressing', 'watch-fully', 'gene hackman', 'robin williams', 'robin williams', 'gay', 'homosexual theme']"
142	Shadows (Cienie) (1988)	['Drama']	
143	Gospa (1995)	['Drama']	
144	Brothers McMullen, The (1995)	['Comedy']	['family', 'irish']
145	Bad Boys (1995)	['Action']	['directorial debut', 'matrin lawrecne', 'michael bay', 'will smith', 'car chase', 'buddy movie', 'will smith', 'action', 'will smith', 'action', 'just for fun.', 'will smith', 'easily confused with other movie(s) (title)', 'bad movie', 'bã¶se jungs']
146	Amazing Panda Adventure, The (1995)	['Adventure', 'Children']	
147	Basketball Diaries, The (1995)	['Drama']	"['book', 'based on a true story', 'catholicism', 'diary', 'escape', 'expelled from school', 'male nudity', 'male prostitute', 'masturbation', 'mother-son relationship', 'new york city', 'on dvr', 'prostitutes', 'school', 'teacher student relationship', ""writer's life"", 'leonardo dicaprio', 'very good', 'drugs', 'heroin']"
148	Awfully Big Adventure, An (1995)	['Drama']	['nudity (topless - notable)']
149	Amateur (1994)	['Crime', 'Drama', 'Thriller']	['interesting', 'amnesia', 'cerebral', 'deliberate', 'haunted by the past', 'humorous', 'literate', 'quirky', 'redemption', 'stylized', 'unlikely friendships', 'whimsical']
150	Apollo 13 (1995)	['Adventure', 'Drama']	['based on a book', 'seen 2008', 'seen more than once', 'did i see it?', 'tom hanks', 'moon', 'nasa', 'space', 'space program', 'based on a true story', 'space', 'true story', 'biographical', 'see: in the shadow of the moon', 'space program', 'true story', 'nasa', 'dvd', 'true story', 'space', 'dislike tom hanks', 'tom hanks is great', 'kevin bacon is a beast', 'interesting', 'tom hanks', 'true story', 'we have a problem', 'space', 'space', 'tom hanks', 'suspense', 'claustrophobic', 'earnest', 'matter-of-fact', 'nostalgic', 'tense', 'almost favorite', 'space', 'dvd', 'drama', 'based on a true story', 'setting:space/earth orbit', 'want', 'oscar (best editing)', 'oscar (best sound)', 'space program', 'space', 'space program', 'true story', 'nasa', 'space', 'ron howard', 'owned', 'astronauts', 'based on a true story', 'drive in', 'outer space', 'dvd', 'space', 'drama', 'space', 'space', 'space', 'tom hanks', 'space', 'tom hanks', 'true story', 'watch-again', 'history', 'space', 'disaster', 'drama', 'historical', 'moon', 'space', 'suspense', 'ron howard', 'tom hanks', 'true story', 'nostalgic', 'tom hanks', 'space', 'moon', 'nasa', 'space', 'space program', 'catastrophe', 'space program', 'true story', 'good movie', 'ed harris', 'tom hanks', 'need to own', 'clv', 'formulaic', 'space', 'true story', 'space', 'afi 100 (cheers)', 'afi 100 (movie quotes)', 'nasa', 'oscar (best editing)', 'oscar (best sound)', 'tom hanks', 'historical']
151	Rob Roy (1995)	['Action', 'Drama', 'Romance', 'War']	"['one of my favorites', 'hulu', 'atmospheric', 'earthy', 'literate', 'passionate', 'rousing', 'sweeping', 'tense', ""can't remember"", 'sword fighting', 'rape', 'watch', 'violent', 'tribal']"
152	Addiction, The (1995)	['Drama', 'Horror']	['christopher walken', 'drug abuse', 'philosophical', 'stylized', 'vampires']
153	Batman Forever (1995)	['Action', 'Adventure', 'Comedy', 'Crime']	['adapted from:comic', 'sequel', 'super-hero', 'comic book', 'sequel', 'superhero', 'super-hero', 'comic book', 'superhero', 'super-hero', 'comic book', 'jim carrey', 'superhero', 'action', 'sequel', 'super-hero', 'ammaction', 'batman', 'comic book', 'sequel', 'super-hero', 'nicole kidman', 'comic book', 'seen at the cinema', 'watched 1995', 'adapted from:comic', 'alter ego', 'batman (series)', 'ei muista', 'want', 'dc comics', 'comic book', 'superhero', 'superhero', 'superhero', 'batman', 'superhero', 'comic book', 'bank robbery', 'jim carrey', 'comic book', 'super-hero', 'superhero', 'watch-again', 'tommy lee jones', 'dc', 'superhero', 'franchise', 'comic book', 'comic book', 'super-hero', 'superhero', 'comic book']
154	Belle de jour (1967)	['Drama']	['ohsoso', 'library vhs', 'the best of', 'best performance:  catherine deneuve as severine serizy', 'double life', 'enigmatic', 'extramarital affairs', 'prostitutes', 'satirical', 'sexy', 'stylized', 'witty', 'wry', 'bunuel', 'nudity (rear)', 'bunuel', 'bunuel', 'clv', 'drama']
155	Beyond Rangoon (1995)	['Adventure', 'Drama', 'War']	['history', 'wonderful surprise movie']
156	Blue in the Face (1995)	['Comedy', 'Drama']	['nudity (topless)', 'plotless', 'minimalist']
157	Canadian Bacon (1995)	['Comedy', 'War']	['conspiracy']
158	Casper (1995)	['Adventure', 'Children']	['nice', 'christina ricci', 'brad silberling', 'family', 'adapted from:comic', 'ghosts', 'family', 'ghost', 'family', 'nice', 'children', 'ghost', 'ghost', 'kid flick']
159	Clockers (1995)	['Crime', 'Drama', 'Mystery']	
160	Congo (1995)	['Action', 'Adventure', 'Mystery', 'Sci-Fi']	['based on a book', 'michael crichton', 'michael crichton', '?adapted from:book', 'author:michael chricton?', 'michael crichton', 'michael crichton', 'gorillas']
161	Crimson Tide (1995)	['Drama', 'Thriller', 'War']	['submarine', 'own', 'submarine', 'want', 'gene hackman', 'submarine', 'submarine', 'clearplay', 'r', 'denzel washington', 'gene hackman', 'jason robards', 'viggo mortensen', 'war', 'clv']
162	Crumb (1994)	['Documentary']	['in netflix queue', 'qube', 'documentary', 'netflixq', 'cynical', 'deliberate', 'disturbing', 'irreverent', 'quirky', 'raunchy', 'sexual', 'wry', 'biographical', 'fucked up', 'documentary']
163	Desperado (1995)	['Action', 'Romance', 'Thriller']	"['gfei own it', 'rame euy', 'robert rodriguez', 'action', 'robert rodriguez', ""eric's dvds"", 'nudity (topless - brief)', 'action', 'action', 'action', 'action', 'romance', ""tumey's dvds"", 'austin too hip', 'action', 'mexico', 'romance', 'thriller', 'sequel', 'robert rodriguez', 'crime', 'danny trejo', 'organized crime', 'robert rodriguez', 'violence']"
164	Devil in a Blue Dress (1995)	['Crime', 'Film-Noir', 'Mystery', 'Thriller']	"['atmospheric', 'femmes fatales', 'moody', 'nostalgic', 'private eyes', 'race relations', 'stylized', 'understated', 'r', 'suspense', 'film noir', 'cheadle appearance', ""denzel's fine behind"", 'noir thriller']"
165	Die Hard: With a Vengeance (1995)	['Action', 'Crime', 'Thriller']	"['terrorism', 'action', 'bruce willis', 'samuel l. jackson', 'bruce willis', 'but no way as good as the other two', 'good', 'predictable', 'samuel l. jackson', 'afternoon section', 'own', 'bruce willis', 'terrorism', 'bruce willis', ""eric's dvds"", 'action', ""always watch it when it's on tv"", 'seen at the cinema', 'watched 1995', 'bruce willis', 'samuel l. jackson', 'want', ""tumey's dvds"", 'bruce willis', 'action', 'bruce willis', 'crime', 'thriller', 'bruce willis', 'divx', 'more explosions', 'bruce willis', 'bruce willis', 'samuel l. jackson', 'action', 'violent', 'action', 'bruce willis', 'action', 'bmf']"
